Crime Against Category,Offense,Sector,Beat,MCPP,Time,Day,Year
2,44,22,U3,50,1753,6,0
3,13,5,B2,4,77,2,0
3,13,13,L2,43,1609,1,0
2,9,8,E1,8,1715,1,0
2,46,22,U2,58,1288,1,0
2,53,18,Q3,47,661,0,0
2,1,18,Q3,47,1806,0,0
2,53,18,Q2,47,1522,2,0
2,46,15,N2,43,933,1,0
2,46,22,U2,58,1005,1,0
2,1,24,W2,1,1650,3,0
2,54,5,B3,21,1522,6,0
2,33,7,D2,53,721,1,0
2,1,12,K3,11,1861,0,0
2,53,5,B3,21,1699,0,0
3,13,22,U3,52,79,0,0
2,54,5,B2,4,191,1,0
2,12,7,D3,53,79,1,0
1,48,7,D3,53,79,1,0
2,46,15,N2,43,1819,0,0
2,50,15,N2,43,1819,0,0
2,46,13,L2,43,1552,0,0
2,51,12,K3,11,1381,0,0
2,53,12,K3,11,586,6,0
2,53,13,L2,43,2122,4,0
2,1,24,W2,25,823,5,0
2,1,5,B2,4,1699,6,0
2,51,8,E1,8,586,1,0
2,12,19,R2,38,1031,6,0
2,1,8,E3,20,1100,0,0
2,46,5,B2,4,1408,0,0
3,15,18,Q2,47,997,0,0
2,33,18,Q3,47,1428,6,0
2,33,5,B2,4,191,5,0
2,46,22,U1,50,976,0,0
2,46,22,U1,50,1208,0,0
2,53,7,D2,47,0,4,0
2,46,7,D2,53,933,0,0
2,1,8,E3,8,1965,1,0
2,12,8,E1,8,1902,5,0
2,51,7,D3,53,915,0,0
2,1,12,K3,11,0,3,0
2,53,24,W2,1,823,0,0
2,33,24,W2,1,823,0,0
2,46,7,D3,53,741,0,0
2,53,19,R2,38,314,4,0
2,53,5,B2,21,1634,3,0
2,12,24,W2,1,1002,0,0
2,53,13,L2,43,535,0,0
2,53,13,L2,43,1650,6,0
2,1,5,B1,4,848,0,0
2,53,18,Q3,47,1769,6,0
2,46,15,N2,43,716,0,0
3,15,15,N2,43,716,0,0
2,51,8,E3,8,697,5,0
2,12,18,Q3,53,1428,6,0
2,53,22,U2,58,1938,6,0
2,19,24,W2,1,984,4,0
2,33,22,U3,50,1428,6,0
2,53,22,U2,58,1428,6,0
2,53,22,U2,58,1707,6,0
2,1,5,B1,4,2,4,0
2,53,22,U3,50,965,6,0
2,53,24,W2,1,1339,4,0
2,12,24,W2,1,469,0,0
2,53,24,W2,1,468,6,0
2,12,22,U2,58,1499,5,0
2,1,8,E1,8,143,5,0
2,53,7,D2,53,823,6,0
2,12,18,Q2,47,2,5,0
2,12,5,B3,21,1053,6,0
2,53,5,B2,4,2061,6,0
2,53,18,Q3,47,884,6,0
2,53,22,U2,58,1031,5,0
2,12,7,D2,53,661,5,0
2,53,5,B2,21,823,6,0
2,53,19,R2,12,1562,3,0
2,44,5,B1,4,0,0,0
3,13,24,W2,1,1985,6,0
1,48,15,N2,6,2061,6,0
2,53,22,U2,58,0,6,0
2,54,8,E1,8,823,5,0
2,46,5,B3,60,1369,6,0
1,31,7,D2,53,1483,6,0
2,18,22,U2,58,0,6,0
2,44,22,U1,50,1214,6,0
2,1,13,L2,43,823,5,0
2,19,18,Q2,47,697,5,0
2,1,8,E1,8,741,6,0
2,51,18,Q3,47,2008,2,0
2,12,18,Q3,47,2008,2,0
2,54,13,L2,50,0,2,0
2,51,8,E1,8,143,6,0
2,33,24,W2,1,1428,5,0
2,33,22,U3,52,1699,5,0
2,12,18,Q2,47,652,6,0
3,13,8,E1,8,359,6,0
2,53,18,Q2,47,314,6,0
2,51,5,B3,60,1428,5,0
2,53,8,E3,8,1955,4,0
2,53,5,B1,4,1753,4,0
2,53,5,B3,60,1753,6,0
2,53,18,Q3,47,378,3,0
2,53,18,Q2,47,28,5,0
2,53,18,Q2,47,2016,4,0
2,51,22,U1,50,1724,4,0
2,53,5,B2,44,5,6,0
2,1,8,E3,8,0,5,0
2,53,7,D2,53,1113,4,0
2,51,13,L2,43,823,5,0
2,1,22,U3,50,0,3,0
2,33,22,U2,58,393,6,0
2,10,7,D2,53,661,3,0
2,1,8,E1,8,214,6,0
2,12,22,U2,58,307,6,0
2,53,15,N2,43,239,6,0
2,44,15,N2,43,2002,5,0
2,46,5,B2,4,2029,5,0
2,46,19,R2,38,1790,5,0
2,12,22,U1,50,1821,5,0
2,1,8,E3,8,1699,5,0
2,46,22,U3,50,1467,5,0
2,1,8,E3,20,1413,5,0
2,54,24,W2,1,1076,5,0
2,54,13,L2,43,0,2,0
2,44,24,W2,1,1286,5,0
2,46,8,E1,8,1172,5,0
2,53,5,B2,21,28,5,0
2,53,18,Q2,47,1428,4,0
2,53,19,R2,38,1236,5,0
2,53,8,E3,8,661,4,0
2,1,15,N2,43,1046,4,0
2,51,18,Q2,47,1042,4,0
2,51,24,W2,1,1699,4,0
2,12,5,B2,21,2095,4,0
2,53,22,U3,50,1699,4,0
2,53,7,D3,18,823,4,0
2,53,18,Q3,47,1478,4,0
2,1,24,W2,1,661,5,0
2,53,5,B1,4,1381,4,0
2,1,24,W2,1,1715,4,0
2,53,22,U2,58,1676,4,0
2,51,7,D2,53,1428,4,0
2,51,18,Q3,47,1031,4,0
2,10,22,U3,52,379,4,0
2,53,19,R2,38,1183,4,0
2,46,5,B2,21,846,5,0
2,33,22,U1,58,1884,3,0
2,1,7,D3,53,1019,1,0
2,53,7,D3,18,403,3,0
2,33,7,D3,53,1606,4,0
2,12,13,L2,43,1902,4,0
2,50,15,N2,43,655,5,0
3,15,15,N2,43,655,5,0
2,33,7,D3,53,1157,4,0
2,12,22,U2,58,438,5,0
2,53,8,E3,8,198,5,0
2,33,8,E1,8,143,5,0
2,54,18,Q2,47,2008,3,0
2,33,5,B2,21,1978,4,0
3,13,5,B2,44,1781,4,0
2,9,7,D2,53,15,5,0
2,33,5,B3,21,1460,4,0
2,53,18,Q2,47,231,3,0
2,18,19,R2,38,0,4,0
2,44,5,B2,4,1733,4,0
2,44,19,R2,38,1491,4,0
2,58,18,Q3,47,1309,4,0
2,1,5,B2,44,984,3,0
2,33,7,D3,53,438,4,0
2,12,22,U2,58,1861,3,0
2,33,5,B2,21,2037,3,0
2,53,7,D3,53,1244,2,0
3,15,12,K3,11,586,4,0
2,51,8,E1,8,857,4,0
2,53,22,U2,58,1825,3,0
2,53,5,B2,21,1902,3,0
2,53,5,B1,4,1658,3,0
2,53,5,B1,4,1699,3,0
2,12,19,R2,38,556,4,0
2,53,22,U2,58,1157,3,0
2,12,12,K3,11,1962,3,0
2,53,5,B2,21,1699,2,0
2,46,22,U2,58,631,4,0
2,53,5,B2,4,1339,3,0
2,46,8,E3,20,1244,3,0
2,33,8,E3,8,639,4,0
2,33,5,B2,44,1902,3,0
2,53,5,B1,4,984,3,0
2,53,22,U2,58,1562,5,0
2,53,22,U2,58,1157,3,0
2,10,13,L2,43,945,3,0
2,53,22,U3,52,945,3,0
2,1,22,U2,58,823,0,0
2,53,18,Q2,47,2008,2,0
2,12,8,E1,8,1955,3,0
3,15,8,E3,8,151,4,0
3,14,8,E3,8,151,4,0
3,13,12,K3,11,126,4,0
2,18,18,Q3,47,1902,3,0
3,13,24,W2,1,1623,3,0
2,33,22,U3,50,1522,3,0
2,23,22,U3,52,1292,2,0
2,46,5,B2,21,1218,3,0
2,12,12,K3,11,1576,3,0
2,33,8,E1,8,1428,2,0
2,12,8,E3,20,0,3,0
2,46,12,K3,11,1071,3,0
2,53,12,K3,11,1183,3,0
2,12,22,U1,50,1330,3,0
2,46,22,U1,50,1330,3,0
2,53,12,K3,11,1478,6,0
2,46,22,U2,58,1076,3,0
2,1,5,B3,60,1372,0,0
2,33,5,B3,60,1902,2,0
2,53,5,B3,60,1339,2,0
2,53,8,E1,8,597,3,0
2,44,7,D3,53,1522,2,0
2,53,18,Q2,47,1724,2,0
2,1,18,Q2,47,487,3,0
2,9,5,B3,60,0,3,0
2,53,18,Q3,47,1806,1,0
2,1,7,D3,18,1285,1,0
2,26,7,D2,47,984,0,0
2,1,22,U2,58,1631,4,0
2,33,7,D3,53,1699,2,0
2,50,22,U1,50,42,3,0
2,12,22,U2,58,5,3,0
2,46,22,U3,50,1806,2,0
2,54,24,W2,2,1522,0,0
2,12,8,E3,20,1896,2,0
2,53,22,U3,52,1309,2,0
2,46,8,E1,8,1685,2,0
3,13,24,W2,1,1532,2,0
2,50,8,E3,8,1580,2,0
2,51,22,U2,58,2126,5,0
2,33,7,D2,47,823,0,0
2,12,13,L2,43,1353,2,0
2,12,12,K3,16,1169,2,0
2,46,5,B3,60,1107,2,0
2,46,15,N2,6,1522,1,0
2,12,5,B1,4,95,0,0
2,12,12,K3,11,216,6,0
2,46,22,U3,50,1100,2,0
2,53,15,N2,43,0,4,0
2,53,5,B2,4,2008,5,0
2,12,5,B2,4,661,2,0
2,26,24,W2,25,0,3,0
3,56,12,K3,11,823,2,0
2,51,7,D2,53,905,1,0
2,26,7,D2,53,741,5,0
2,46,7,D3,53,1076,2,0
2,26,12,K3,11,0,1,0
2,23,5,B3,60,741,5,0
2,51,24,W2,1,1867,1,0
2,53,18,Q2,47,354,2,0
2,53,22,U1,58,1562,1,0
2,12,22,U3,52,943,1,0
2,12,5,B1,4,143,1,0
2,1,15,N2,6,1428,2,0
2,19,22,U3,52,981,2,0
2,12,7,D2,53,1562,0,0
2,53,5,B3,60,1522,0,0
2,1,19,R2,12,1806,5,0
2,1,19,R2,12,1059,1,0
2,26,7,D3,53,940,1,0
2,1,18,Q3,47,0,1,0
2,53,18,Q2,47,0,1,0
2,53,18,Q2,47,2126,0,0
2,1,7,D2,53,886,2,0
2,46,13,L2,43,838,2,0
2,53,5,B1,4,1381,0,0
2,10,7,D2,47,661,0,0
2,53,24,W2,40,0,1,0
2,33,24,W2,37,1381,1,0
2,53,22,U2,58,1938,5,0
2,53,18,Q3,47,1024,2,0
2,12,8,E3,20,992,1,0
2,53,24,W2,25,1902,4,0
2,53,18,Q2,47,661,1,0
2,53,5,B2,21,1753,0,0
2,53,18,Q2,47,143,1,0
2,1,5,B1,4,1428,1,0
2,1,19,R2,12,515,2,0
2,46,19,R2,38,586,2,0
2,53,5,B2,4,1478,0,0
2,53,5,B1,4,1587,6,0
2,53,22,U1,50,1699,4,0
2,12,22,U2,58,1806,1,0
3,32,12,K3,11,23,2,0
2,12,12,K3,11,0,2,0
2,19,12,K3,11,1699,1,0
2,51,13,L2,43,0,1,0
2,26,5,B1,4,984,4,0
2,51,13,L2,43,1598,1,0
2,44,8,E1,8,0,1,0
2,54,12,K3,11,984,5,0
2,46,5,B2,21,1157,1,0
2,10,13,L2,43,0,0,0
2,46,22,U3,50,1257,1,0
3,15,12,K3,11,1371,1,0
2,26,12,K3,11,1371,1,0
2,46,5,B2,21,1339,5,0
2,46,22,U2,58,1222,1,0
2,19,22,U2,58,905,1,0
2,27,7,D2,47,0,6,0
2,9,24,W2,1,0,1,0
2,26,24,W2,1,1116,1,0
2,54,18,Q2,47,1157,0,0
2,44,22,U2,58,1108,1,0
2,51,13,L2,43,1227,1,0
2,46,5,B3,60,939,1,0
2,12,5,B2,21,1699,4,0
2,26,24,W2,37,1061,4,0
2,26,7,D3,53,756,0,0
2,53,5,B1,4,1428,4,0
2,53,22,U1,50,768,1,0
2,53,22,U3,52,0,0,0
2,12,15,N2,6,1048,1,0
2,53,22,U3,52,0,0,0
2,53,22,U3,52,0,0,0
2,46,22,U3,50,1777,0,0
2,1,5,B3,21,136,6,0
2,1,7,D3,18,1038,3,0
2,1,22,U3,52,1292,6,0
2,53,8,E3,20,939,6,0
2,9,13,L2,43,661,0,0
2,12,18,Q2,47,689,1,0
2,53,5,B1,4,707,1,0
2,33,22,U1,58,1955,0,0
2,51,18,Q2,47,1699,0,0
2,53,5,B2,21,1522,4,0
2,33,5,B2,21,661,0,0
2,51,5,B1,4,191,6,0
2,53,8,E1,8,50,0,0
2,33,18,Q2,47,1806,0,0
2,1,5,B3,60,1877,5,0
2,53,8,E1,8,1301,6,0
3,13,8,E1,8,171,1,0
2,53,22,U3,52,2008,6,0
2,53,5,B1,4,1244,4,0
3,13,18,Q2,47,1858,0,0
1,48,12,K3,46,1522,2,0
2,53,7,D3,53,1676,0,0
2,51,13,L2,43,1668,0,0
2,46,19,R2,41,1648,0,0
2,12,22,U1,58,1699,6,0
2,19,5,B1,4,549,0,0
2,12,8,E1,8,1451,0,0
2,12,19,R2,12,586,0,0
2,26,22,U3,52,984,4,0
2,33,18,Q2,47,665,0,0
2,54,13,L2,43,823,6,0
2,53,7,D2,53,1415,0,0
2,12,18,Q2,47,800,0,0
2,53,8,E3,20,992,3,0
2,51,13,L2,43,1861,5,0
2,53,22,U1,50,719,0,0
2,44,8,E1,8,1183,0,0
2,27,22,U2,58,1562,6,0
2,1,7,D3,53,1522,4,0
2,1,24,W2,1,1018,0,0
2,12,13,L2,43,1902,5,0
2,53,18,Q2,47,314,6,0
2,53,12,K3,11,1522,6,0
2,53,19,R2,38,1902,5,0
2,53,5,B2,4,1381,6,0
2,12,7,D2,47,0,4,0
2,54,7,D2,47,0,4,0
2,12,5,B1,4,984,0,0
2,1,18,Q3,47,336,6,0
2,53,18,Q3,47,1606,5,0
2,10,24,W2,1,945,6,0
2,12,18,Q2,47,1902,5,0
2,53,5,B2,4,324,6,0
2,10,7,D2,53,1088,6,0
2,1,18,Q2,47,0,5,0
2,1,18,Q2,47,0,5,0
2,53,18,Q2,47,2008,5,0
2,53,22,U2,58,864,6,0
2,53,8,E3,20,549,0,0
2,33,5,B3,60,1806,6,0
2,53,5,B3,60,1806,6,0
1,31,13,L2,43,661,0,0
2,46,5,B2,4,643,0,0
2,53,5,B1,4,1199,6,0
2,53,7,D2,47,7,5,0
2,12,13,L2,43,1041,5,0
2,53,7,D3,53,2008,6,0
2,46,15,N2,43,553,0,0
2,12,22,U2,58,2041,6,0
2,44,12,K3,11,1973,6,0
2,12,7,D2,53,1733,6,0
2,51,22,U2,58,1437,4,0
3,13,22,U3,50,1428,6,0
2,33,22,U3,52,661,6,0
2,12,18,Q2,47,0,5,0
2,53,22,U2,58,191,6,0
2,53,22,U1,52,2008,5,0
2,33,22,U2,58,1522,5,0
2,53,18,Q2,47,7,6,0
2,53,5,B1,4,34,6,0
2,53,22,U3,52,0,6,0
2,53,5,B2,4,1902,5,0
2,53,22,U2,58,632,6,0
2,12,5,B2,21,1562,5,0
2,53,18,Q2,47,0,6,0
2,53,22,U2,58,1616,5,0
2,10,22,U3,52,0,1,0
3,15,7,D2,47,316,6,0
3,13,7,D2,47,317,6,0
2,53,12,K3,11,905,5,0
3,15,8,E3,8,693,6,0
2,53,22,U2,58,823,4,0
2,10,22,U1,58,2016,3,0
2,53,24,W2,1,1699,4,0
2,53,18,Q3,47,1699,5,0
2,53,22,U2,58,1669,5,0
2,33,5,B3,21,95,6,0
2,53,7,D2,53,2037,5,0
3,13,5,B2,21,1901,5,0
2,53,18,Q3,47,1606,5,0
3,13,7,D2,53,1569,5,0
3,13,7,D2,53,88,5,0
2,53,22,U2,58,1428,5,0
2,51,22,U2,58,1699,5,0
2,12,18,Q3,47,984,5,0
1,43,22,U1,58,508,5,0
2,33,13,L2,43,508,4,0
2,46,5,B2,4,1053,5,0
2,51,24,W2,42,829,5,0
2,12,24,W2,2,1199,3,0
2,26,5,B2,21,0,1,0
2,12,22,U1,50,129,4,0
2,53,8,E1,8,841,5,0
2,1,5,B3,21,1222,4,0
2,53,22,U1,58,1902,4,0
2,53,8,E1,8,1699,4,0
2,53,18,Q3,53,1606,4,0
2,12,8,E3,20,2008,4,0
2,51,19,R2,38,1378,3,0
2,53,5,B1,4,1699,4,0
2,53,18,Q3,47,1699,4,0
2,53,22,U2,58,1562,4,0
2,53,22,U3,52,1522,2,0
2,46,5,B1,4,593,5,0
2,53,5,B2,21,1699,3,0
2,44,12,K3,46,1902,4,0
3,56,8,E1,8,1966,4,0
2,44,5,B3,60,1761,4,0
2,9,18,Q2,47,0,5,0
2,12,5,B2,21,1449,2,0
2,51,22,U2,58,1428,2,0
2,51,24,W2,1,1244,4,0
2,33,13,L2,43,41,4,0
2,46,19,R2,38,0,4,0
2,51,15,N2,43,984,1,0
3,56,15,N2,43,1360,4,0
3,15,13,L2,43,1051,4,0
2,46,15,N2,43,0,4,0
2,1,12,K3,11,661,4,0
2,46,22,U3,50,1277,4,0
1,45,7,D2,53,1339,6,0
2,46,5,B2,44,1229,4,0
2,33,5,B2,21,1606,3,0
2,51,8,E3,20,1135,4,0
2,12,24,W2,1,2126,2,0
2,53,5,B2,21,1709,3,0
2,12,5,B2,44,302,4,0
2,19,19,R2,12,1150,0,0
2,26,5,B3,60,0,5,0
2,53,5,B2,4,2016,3,0
2,53,22,U1,58,0,4,0
2,53,19,R2,38,0,4,0
2,53,5,B1,4,1587,3,0
2,53,19,R2,12,597,4,0
2,53,8,E3,8,2061,3,0
2,53,18,Q2,47,378,4,0
3,14,12,K3,11,686,4,0
2,46,13,L2,43,945,4,0
2,53,5,B1,4,1622,3,0
2,53,5,B2,4,1650,2,0
2,1,5,B1,4,1650,1,0
2,19,5,B3,60,1876,6,0
2,1,8,E1,8,1339,1,0
2,53,5,B1,4,1339,3,0
2,19,8,E1,8,741,3,0
2,12,22,U2,58,1806,3,0
2,1,5,B3,60,1068,4,0
2,12,24,W2,37,1806,3,0
2,10,5,B3,60,1339,3,0
2,53,5,B3,60,1381,3,0
2,53,5,B2,4,1522,2,0
2,1,22,U1,58,1244,3,0
2,53,24,W2,1,1421,2,0
2,1,22,U2,58,834,6,0
2,51,13,L2,43,1806,2,0
2,53,22,U3,52,1606,2,0
2,53,19,R2,38,1902,2,0
2,46,18,Q3,47,168,4,0
2,46,13,L2,43,1587,3,0
2,1,15,N2,6,1676,3,0
2,33,8,E1,8,1522,3,0
2,53,5,B3,60,1861,2,0
2,46,7,D2,53,1606,3,0
2,12,22,U1,58,1391,3,0
2,1,7,D2,53,1140,3,0
2,9,18,Q3,47,1031,3,0
3,13,12,K3,11,877,3,0
2,12,22,U2,58,1157,3,0
2,33,5,B2,4,1134,3,0
2,12,7,D2,47,41,3,0
2,53,5,B2,21,1938,1,0
2,53,18,Q3,47,1522,2,0
2,53,5,B3,60,2008,2,0
2,53,22,U3,52,1606,2,0
2,53,22,U3,52,1753,2,0
2,1,18,Q3,47,774,3,0
2,12,18,Q2,47,1244,2,0
2,1,18,Q3,47,567,4,0
2,10,5,B2,21,1258,2,0
2,1,18,Q2,47,1806,2,0
2,51,8,E1,8,741,0,0
3,13,8,E3,20,669,3,0
2,26,18,Q3,47,0,2,0
2,53,22,U3,52,1606,2,0
2,58,5,B1,4,875,3,0
2,53,22,U3,52,1753,2,0
2,46,19,R2,38,781,3,0
2,53,22,U3,52,1777,2,0
2,33,8,E1,8,661,2,0
2,53,8,E1,8,1955,1,0
2,1,13,L2,43,1761,2,0
2,17,12,K3,11,1450,1,0
2,53,22,U3,52,697,2,0
2,53,18,Q3,47,1902,1,0
2,12,12,K3,11,0,1,0
2,12,12,K3,11,0,1,0
2,19,15,N2,6,984,1,0
2,54,5,B2,4,1522,2,0
2,53,5,B2,4,1724,1,0
2,33,22,U1,58,1522,2,0
2,53,5,B1,4,835,1,0
2,26,22,U3,50,1428,2,0
2,1,22,U1,58,1902,1,0
2,53,5,B1,4,661,2,0
2,53,22,U1,58,276,3,0
2,53,5,B3,60,1806,1,0
2,53,5,B2,21,2008,2,0
2,53,7,D2,47,2008,1,0
2,53,19,R2,38,354,1,0
2,53,22,U3,52,371,2,0
2,53,22,U2,58,1836,1,0
2,53,22,U2,58,1428,1,0
3,13,12,K3,11,182,3,0
2,12,5,B2,21,357,3,0
2,12,22,U2,58,71,3,0
2,12,22,U2,58,2046,2,0
2,12,15,N2,43,62,3,0
2,54,5,B2,4,0,4,0
2,51,12,K3,11,1806,1,0
2,1,15,N2,6,1822,2,0
2,1,5,B2,4,1170,2,0
2,46,22,U1,50,1728,2,0
2,51,7,D2,53,1699,2,0
3,13,15,N2,43,1176,2,0
2,12,22,U1,50,1530,2,0
2,46,22,U3,50,981,1,0
2,51,7,D3,53,1327,2,0
2,46,22,U3,50,1399,1,0
2,46,5,B2,4,1220,2,0
2,51,8,E3,20,1216,1,0
2,44,8,E1,8,1208,2,0
2,53,18,Q2,47,0,0,0
2,53,18,Q3,47,1076,5,0
2,54,18,Q2,47,1045,2,0
2,53,5,B1,4,396,2,0
2,53,22,U2,58,984,1,0
2,53,5,B2,21,2061,6,0
2,1,7,D3,53,1339,0,0
2,1,22,U3,58,1606,6,0
2,53,22,U3,50,1522,0,0
2,51,24,W2,1,474,1,0
2,51,8,E3,8,1150,1,0
2,1,8,E1,8,823,1,0
2,53,18,Q2,47,1810,0,0
2,53,5,B3,60,2061,6,0
2,53,18,Q2,47,1861,0,0
2,53,8,E3,8,2,1,0
2,53,22,U3,52,354,1,0
2,53,5,B3,60,2105,0,0
2,54,22,U1,50,697,1,0
2,53,13,L2,43,1428,1,0
2,53,5,B2,21,1699,0,0
2,53,18,Q3,47,1902,0,0
2,12,5,B2,21,1562,0,0
2,53,18,Q2,47,1777,5,0
2,1,5,B2,21,1606,4,0
2,12,22,U1,58,1031,2,0
2,26,5,B3,60,0,6,0
2,1,22,U3,52,1902,3,0
2,1,22,U2,58,768,4,0
2,53,5,B1,4,864,4,0
2,54,7,D3,18,211,2,0
2,33,5,B2,4,1634,1,0
2,1,5,B2,21,168,2,0
2,12,5,B2,21,168,2,0
2,1,5,B2,44,276,2,0
2,53,22,U2,58,1902,6,0
2,53,12,K3,11,1031,0,0
2,53,22,U2,58,1244,6,0
2,51,24,W2,1,632,0,0
2,53,18,Q2,47,1938,5,0
2,1,22,U1,58,0,5,0
2,46,5,B2,4,6,2,0
2,1,5,B2,4,392,2,0
2,1,15,N2,6,304,2,0
2,33,22,U2,58,1699,1,0
1,31,15,N2,43,1850,1,0
2,1,22,U1,58,1662,1,0
2,44,19,R2,38,1884,1,0
2,50,18,Q2,47,1522,1,0
2,51,22,U3,52,1364,1,0
2,33,12,K3,11,1478,0,0
2,54,5,B1,4,1699,2,0
2,54,19,R2,38,1478,3,0
2,1,5,B3,21,41,6,0
2,53,22,U3,52,1650,3,0
2,53,7,D3,18,1978,6,0
2,53,24,W2,37,449,1,0
2,33,5,B2,4,1606,4,0
2,44,22,U3,50,1339,4,0
2,1,13,L2,50,1244,0,0
2,12,19,R2,12,1806,6,0
2,53,5,B1,4,1292,6,0
2,53,7,D3,18,2105,2,0
2,53,5,B1,4,1715,5,0
2,53,18,Q3,47,1840,4,0
2,38,5,B2,4,1297,5,0
2,51,18,Q3,47,1606,5,0
1,43,18,Q3,47,0,3,0
1,21,8,E1,8,2048,0,0
2,12,15,N2,43,1699,0,0
2,46,19,R2,38,1974,0,0
2,33,15,N2,43,1428,6,0
2,33,22,U1,52,0,3,0
2,51,19,R2,38,1130,0,0
2,1,13,L2,43,1557,0,0
2,12,5,B2,4,1199,0,0
2,54,5,B1,4,0,0,0
2,53,5,B1,4,0,0,0
2,26,5,B2,4,1428,0,0
2,1,5,B1,4,1955,5,0
2,51,18,Q2,47,1199,4,0
2,46,13,L2,43,1225,0,0
3,13,7,D2,47,33,6,0
2,46,15,N2,43,955,0,0
2,19,15,N2,43,955,0,0
2,53,12,K3,11,661,5,0
2,53,13,L2,43,1478,6,0
3,13,12,K3,11,357,0,0
2,53,18,Q2,47,741,6,0
2,1,22,U1,50,1244,4,0
2,53,22,U1,50,1806,0,0
2,12,18,Q2,47,1699,2,0
2,33,13,L2,43,2,0,0
2,12,12,K3,11,231,0,0
2,9,8,E1,8,1786,6,0
2,19,8,E1,8,1786,6,0
2,46,22,U2,58,101,0,0
2,19,19,R2,38,1759,6,0
2,9,19,R2,38,1759,6,0
2,12,22,U2,58,2093,6,0
2,33,5,B1,4,0,0,0
2,12,13,L2,43,1593,6,0
2,1,5,B1,4,1562,6,0
2,12,7,D2,47,1326,6,0
2,46,22,U3,50,1428,6,0
2,33,18,Q2,47,2008,5,0
2,33,5,B2,21,1339,5,0
2,10,5,B1,4,984,0,0
2,12,24,W2,1,1296,6,0
2,46,22,U2,58,1120,6,0
2,9,8,E3,8,455,6,0
3,20,22,U3,52,1179,6,0
2,53,5,B2,21,1522,4,0
3,13,18,Q2,47,747,6,0
2,9,8,E3,8,1601,5,0
2,33,24,W2,1,95,6,0
2,53,19,R2,38,2,6,0
3,13,5,B1,4,519,6,0
2,54,22,U1,58,75,6,0
2,1,5,B2,4,863,5,0
2,53,22,U3,52,191,5,0
2,51,8,E3,8,2008,4,0
2,53,18,Q2,47,1806,4,0
2,12,19,R2,38,864,5,0
2,53,8,E1,8,276,5,0
2,53,22,U3,52,905,5,0
2,1,5,B2,21,2008,0,0
2,53,22,U1,50,0,5,0
2,53,22,U3,52,817,4,0
2,10,22,U2,58,864,4,0
2,12,22,U2,58,314,2,0
2,53,8,E3,8,1806,4,0
2,53,5,B2,4,239,5,0
3,13,22,U3,50,1928,5,0
3,13,8,E1,8,2033,5,0
2,54,5,B2,21,1699,4,0
2,46,18,Q3,53,1656,5,0
2,1,22,U3,50,354,4,0
2,12,22,U2,58,1244,5,0
2,12,13,L2,50,1154,5,0
2,54,5,B2,4,1902,3,0
2,50,13,L2,43,1162,5,0
2,58,15,N2,43,0,1,0
2,53,5,B1,4,1902,4,0
3,32,8,E3,20,965,5,0
2,1,18,Q2,47,741,5,0
2,54,22,U3,50,858,5,0
2,46,19,R2,41,873,5,0
2,33,22,U1,50,1522,3,0
2,53,5,B1,4,1806,4,0
2,53,5,B1,4,1699,4,0
2,53,5,B1,4,1658,4,0
2,53,8,E1,8,1543,3,0
2,53,7,D3,53,1301,4,0
2,26,18,Q2,47,984,2,0
2,10,22,U2,58,456,4,0
2,38,7,D2,53,1301,1,0
2,53,22,U1,52,817,4,0
2,53,8,E1,8,597,4,0
2,33,5,B2,4,1157,4,0
2,12,22,U1,58,1633,4,0
2,12,22,U2,58,94,5,0
2,12,13,L2,43,1623,4,0
2,1,18,Q2,47,1018,4,0
2,46,15,N2,43,1573,4,0
2,51,22,U3,50,1157,4,0
2,46,15,N2,43,1443,4,0
2,54,12,K3,11,1076,4,0
2,38,19,R2,12,1699,3,0
2,53,12,K3,16,1199,4,0
2,27,19,R2,38,807,4,0
2,46,15,N2,43,1261,4,0
2,53,7,D2,47,1806,5,0
2,1,18,Q2,47,958,4,0
2,26,7,D2,47,1157,4,0
2,33,5,B3,21,984,3,0
2,12,22,U1,50,958,4,0
2,12,18,Q2,47,1806,3,0
2,33,22,U1,58,1806,3,0
2,53,5,B2,21,1606,3,0
2,1,7,D3,53,1088,3,0
2,53,7,D3,18,1460,3,0
2,46,22,U2,58,945,4,0
2,54,18,Q3,47,1199,3,0
2,10,22,U3,52,95,3,0
2,53,7,D3,18,1650,3,0
2,10,5,B1,4,1606,3,0
2,53,7,D3,18,1606,3,0
2,51,8,E1,8,1699,3,0
2,53,7,D3,18,1531,3,0
2,53,18,Q2,47,0,4,0
2,33,18,Q3,47,1606,6,0
2,53,22,U2,58,1292,3,0
2,51,5,B3,60,1460,6,0
2,53,5,B3,60,817,3,0
2,1,15,N2,43,1182,3,0
2,53,22,U3,52,551,4,0
2,51,7,D2,47,1011,5,0
2,12,18,Q2,47,857,3,0
2,44,18,Q2,47,1743,3,0
2,33,24,W2,1,1902,2,0
2,1,13,L2,43,1241,3,0
2,1,15,N2,6,1606,3,0
2,33,5,B2,21,1522,3,0
2,46,13,L2,43,1425,3,0
2,53,22,U3,50,1076,1,0
2,52,5,B1,4,2100,2,0
2,53,22,U3,52,1113,3,0
2,38,22,U3,50,1327,0,0
2,19,22,U3,50,1327,0,0
2,33,5,B2,4,958,3,0
2,53,12,K3,11,781,3,0
2,53,15,N2,43,1699,2,0
2,33,5,B3,60,922,3,0
